Date,Open,High,Low,Close,Volume,Adj Close
10/11/2013,15126.51953,15237.29981,15100.12988,15237.11035,85730000,15237.11035
10/10/2013,14806.38965,15126.07031,14806.38965,15126.07031,106540000,15126.07031
10/9/2013,14778.19043,14852.5,14719.42969,14802.98047,103190000,14802.98047
10/8/2013,14938.04004,14938.04004,14773.46973,14776.53027,102690000,14776.53027
10/7/2013,15069.29981,15069.29981,14920.83008,14936.24023,79620000,14936.24023
10/4/2013,14994.67969,15083.99023,14972.33008,15072.58008,75100000,15072.58008
10/3/2013,15127.23047,15127.23047,14947.03027,14996.48047,91300000,14996.48047
10/2/2013,15182.65039,15182.65039,15044.70996,15133.13965,86090000,15133.13965
10/1/2013,15132.49023,15208.40039,15110.33984,15191.7002,82460000,15191.7002
9/30/2013,15249.82031,15249.82031,15086.70996,15129.66992,122330000,15129.66992
9/27/2013,15317.4502,15317.4502,15211.80957,15258.24023,95660000,15258.24023
9/26/2013,15274.41992,15387.19043,15274.41992,15328.29981,79050000,15328.29981
9/25/2013,15339.01953,15372.48047,15253.16016,15273.25977,81890000,15273.25977
9/24/2013,15402.54004,15433.75,15327.13965,15334.58984,85430000,15334.58984
9/23/2013,15452.30957,15466.9502,15368.25,15401.37988,94920000,15401.37988
9/20/2013,15635.08984,15654.76953,15448.08984,15451.08984,379650000,15451.08984
9/19/2013,15677.86035,15695.88965,15625.4502,15636.54981,116280000,15636.54981
9/18/2013,15533.03027,15709.58008,15470.16016,15676.94043,145410000,15676.94043
9/17/2013,15503.15039,15555.07031,15503.15039,15529.73047,104480000,15529.73047
9/16/2013,15381.36035,15549.87012,15381.36035,15494.78027,105740000,15494.78027
9/13/2013,15312.86035,15380.96973,15312.86035,15376.05957,90890000,15376.05957
9/12/2013,15327.13965,15345.32031,15283.25977,15300.63965,99760000,15300.63965
9/11/2013,15194.12988,15326.59961,15194.12988,15326.59961,102090000,15326.59961
9/10/2013,15067.23047,15192.12988,15067.23047,15191.05957,103200000,15191.05957
9/9/2013,14927.19043,15088.41016,14927.19043,15063.12012,90660000,15063.12012
9/6/2013,14941.54981,15009.83984,14789.40039,14922.5,108410000,14922.5
9/5/2013,14929.49023,14987.46973,14923.26953,14937.48047,101010000,14937.48047
9/4/2013,14832.41992,14956.74023,14799.08984,14930.87012,122150000,14930.87012
9/3/2013,14801.54981,14933.34961,14777.48047,14833.95996,142530000,14833.95996
8/30/2013,14844.09961,14848.24023,14762.34961,14810.30957,135850000,14810.30957
8/29/2013,14817.91016,14916.00977,14792.11035,14840.9502,93170000,14840.9502
8/28/2013,14770.99023,14867.40039,14760.41016,14824.50977,104620000,14824.50977
8/27/2013,14939.25,14939.25,14765.41992,14776.12988,118610000,14776.12988
8/26/2013,15014.58008,15049.98047,14945.24023,14946.45996,102820000,14946.45996
8/23/2013,14988.78027,15025.55957,14931.24023,15010.50977,131860000,15010.50977
8/22/2013,14908.59961,14989.12012,14899,14963.74023,153490000,14963.74023
8/21/2013,14993.80957,15019.7002,14880.83984,14897.54981,98340000,14897.54981
8/20/2013,15011.82031,15074.91992,14992.16016,15002.99023,102340000,15002.99023
8/19/2013,15076.79004,15106.38965,15005.41992,15010.74023,111660000,15010.74023
8/16/2013,15112.57031,15139.76953,15054.37988,15081.46973,151620000,15081.46973
8/15/2013,15332.70996,15332.70996,15094.03027,15112.19043,128340000,15112.19043
8/14/2013,15447.70996,15453.08008,15316.62012,15337.66016,91030000,15337.66016
8/13/2013,15420.67969,15504.13965,15342.33984,15451.00977,84790000,15451.00977
8/12/2013,15415.21973,15441.75,15359.92969,15419.67969,78060000,15419.67969
8/9/2013,15496.62988,15507.75977,15346.65039,15425.50977,81180000,15425.50977
8/8/2013,15477.26953,15557.12012,15418.59961,15498.32031,90990000,15498.32031
8/7/2013,15516.20996,15516.20996,15421.75,15470.66992,88430000,15470.66992
8/6/2013,15608.44043,15608.44043,15473.40039,15518.74023,87730000,15518.74023
8/5/2013,15651.98047,15655.20996,15584.83008,15612.12988,76850000,15612.12988
8/2/2013,15627.55957,15658.42969,15558.67969,15658.36035,104840000,15658.36035
8/1/2013,15503.84961,15650.69043,15503.84961,15628.01953,111040000,15628.01953
7/31/2013,15528.57031,15634.32031,15492.95996,15499.54004,145120000,15499.54004
7/30/2013,15534.49023,15593.91016,15479.12988,15520.58984,117550000,15520.58984
7/29/2013,15557.13965,15557.13965,15482.26953,15521.96973,87240000,15521.96973
7/26/2013,15547.84961,15560.96973,15405.16016,15558.83008,94880000,15558.83008
7/25/2013,15539.16992,15560.33008,15455.58984,15555.61035,103260000,15555.61035
7/24/2013,15576.69043,15602.59961,15496.83984,15542.24023,99320000,15542.24023
7/23/2013,15547,15604.21973,15544.05957,15567.74023,98700000,15567.74023
7/22/2013,15543.96973,15576.20996,15516.2002,15545.54981,180920000,15545.54981
7/19/2013,15524.26953,15544.54981,15491.95996,15543.74023,229260000,15543.74023
7/18/2013,15465.91016,15589.40039,15465.91016,15548.54004,136270000,15548.54004
7/17/2013,15456.91992,15502,15438.12012,15470.51953,126240000,15470.51953
7/16/2013,15485.03027,15498.16016,15415.70996,15451.84961,105970000,15451.84961
7/15/2013,15459.69043,15509.48047,15455.76953,15484.25977,99430000,15484.25977
7/12/2013,15460.69043,15498.38965,15410.26953,15464.29981,130140000,15464.29981
7/11/2013,15298,15483.54981,15298,15460.91992,124950000,15460.91992
7/10/2013,15298.03027,15348.9502,15258.88965,15291.66016,105050000,15291.66016
7/9/2013,15228.45996,15320.41992,15228.45996,15300.33984,109270000,15300.33984
7/8/2013,15137.21973,15262.71973,15137.21973,15224.69043,136820000,15224.69043
7/5/2013,14995.45996,15137.50977,14971.2002,15135.83984,94560000,15135.83984
7/3/2013,14923.73047,15025.90039,14858.92969,14988.37012,61000000,14988.37012
7/2/2013,14974.95996,15049.21973,14870.50977,14932.41016,116610000,14932.41016
7/1/2013,14911.59961,15083.28027,14911.59961,14974.95996,120570000,14974.95996
6/28/2013,15016.58008,15034.62988,14884.79981,14909.59961,230000000,14909.59961
6/27/2013,14921.28027,15075.00977,14921.28027,15024.49023,113650000,15024.49023
6/26/2013,14769.99023,14938.98047,14769.67969,14910.13965,133230000,14910.13965
6/25/2013,14669.69043,14812.03027,14669.69043,14760.30957,135940000,14760.30957
6/24/2013,14795.79004,14795.79004,14551.26953,14659.55957,158670000,14659.55957
6/21/2013,14760.62012,14858.55957,14688.42969,14799.40039,420080000,14799.40039
6/20/2013,15105.50977,15105.50977,14732.03027,14758.32031,172630000,14758.32031
6/19/2013,15315.46973,15322.07031,15112.11035,15112.19043,111380000,15112.19043
6/18/2013,15186.29981,15340.08984,15186.29981,15318.23047,99210000,15318.23047
6/17/2013,15078.70996,15261.70996,15078.70996,15179.84961,139250000,15179.84961
6/14/2013,15178.08008,15205.91992,15044.79981,15070.17969,107430000,15070.17969
6/13/2013,14992.54004,15202.26953,14953.4502,15176.08008,104490000,15176.08008
6/12/2013,15130.38965,15241.28027,14981.20996,14995.23047,105770000,14995.23047
6/11/2013,15231.37988,15251.07031,15086.08984,15122.01953,101610000,15122.01953
6/10/2013,15247.80957,15300.63965,15211.25,15238.58984,94250000,15238.58984
6/7/2013,15044.45996,15255.58008,15044.45996,15248.12012,137380000,15248.12012
6/6/2013,14955.4502,15040.62012,14844.21973,15040.62012,140410000,15040.62012
6/5/2013,15168.09961,15168.62988,14945.57031,14960.58984,141400000,14960.58984
6/4/2013,15255.21973,15304.98047,15100.78027,15177.54004,134280000,15177.54004
6/3/2013,15123.54981,15254.11035,15123.54981,15254.03027,147980000,15254.03027
5/31/2013,15322.21973,15392.37988,15115.57031,15115.57031,208830000,15115.57031
5/30/2013,15306.01953,15398.7002,15280.99023,15324.53027,121150000,15324.53027
5/29/2013,15399.94043,15400.25,15229.53027,15302.79981,114020000,15302.79981
5/28/2013,15307.33008,15521.49023,15307.33008,15409.38965,130680000,15409.38965
5/24/2013,15290.74023,15306.70996,15199.62988,15303.09961,105660000,15303.09961
5/23/2013,15300.57031,15348.41016,15180.23047,15294.5,148810000,15294.5
5/22/2013,15387.12012,15542.40039,15265.95996,15307.16992,171850000,15307.16992
5/21/2013,15334.96973,15434.5,15325.67969,15387.58008,122970000,15387.58008
5/20/2013,15348.33008,15391.83984,15314.15039,15335.28027,116420000,15335.28027
5/17/2013,15234.75,15357.40039,15234.75,15354.40039,175750000,15354.40039
5/16/2013,15273.91992,15302.49023,15215.82031,15233.21973,145090000,15233.21973
5/15/2013,15211.87012,15301.33984,15175.38965,15275.69043,124030000,15275.69043
5/14/2013,15091.67969,15219.54981,15089.29981,15215.25,124590000,15215.25
5/13/2013,15113.41992,15113.41992,15053.45996,15091.67969,94280000,15091.67969
5/10/2013,15082.62012,15118.49023,15038.17969,15118.49023,98980000,15118.49023
5/9/2013,15105.12012,15144.83008,15046.87012,15082.62012,97810000,15082.62012
5/8/2013,15056.2002,15106.80957,15021.87012,15105.12012,113510000,15105.12012
5/7/2013,14968.88965,15056.66992,14968.88965,15056.2002,117230000,15056.2002
5/6/2013,14973.95996,14988.87012,14941.08984,14968.88965,116160000,14968.88965
5/3/2013,14831.58008,15009.58984,14831.58008,14973.95996,119890000,14973.95996
5/2/2013,14700.9502,14834.62988,14700.9502,14831.58008,91180000,14831.58008
5/1/2013,14839.79981,14839.79981,14687.04981,14700.9502,112620000,14700.9502
4/30/2013,14818.75,14839.79981,14734.46973,14839.79981,148250000,14839.79981
4/29/2013,14712.54981,14844.95996,14712.54981,14818.75,97060000,14818.75
4/26/2013,14700.79981,14743.49023,14684.82031,14712.54981,128910000,14712.54981
4/25/2013,14676.29981,14768.04981,14665.4502,14700.79981,129600000,14700.79981
4/24/2013,14719.45996,14747.41992,14666.54004,14676.29981,138020000,14676.29981
4/23/2013,14567.16992,14721.41992,14554.29004,14719.45996,137320000,14719.45996
4/22/2013,14547.50977,14588.83008,14457.59961,14567.16992,146890000,14567.16992
4/19/2013,14537.13965,14553.73047,14444.03027,14547.50977,207200000,14547.50977
4/18/2013,14618.58984,14650.25977,14495.29004,14537.13965,158050000,14537.13965
4/17/2013,14756.78027,14756.78027,14560.80957,14618.58984,168010000,14618.58984
4/16/2013,14599.2002,14761.73047,14599.2002,14756.78027,126320000,14756.78027
4/15/2013,14865.05957,14865.05957,14598.58008,14599.2002,161680000,14599.2002
4/12/2013,14865.13965,14865.20996,14790.57031,14865.05957,119570000,14865.05957
4/11/2013,14802.24023,14887.50977,14785.36035,14865.13965,144570000,14865.13965
4/10/2013,14673.45996,14826.66016,14673.45996,14802.24023,120520000,14802.24023
4/9/2013,14613.48047,14716.45996,14598.5,14673.45996,128580000,14673.45996
4/8/2013,14565.25,14613.48047,14497.79981,14613.48047,106680000,14613.48047
4/5/2013,14606.11035,14606.11035,14434.42969,14565.25,131250000,14565.25
4/4/2013,14550.34961,14625.24023,14538.71973,14606.11035,104790000,14606.11035
4/3/2013,14662.00977,14683.12988,14525.36035,14550.34961,127140000,14550.34961
4/2/2013,14572.84961,14684.49023,14572.84961,14662.00977,98420000,14662.00977
4/1/2013,14578.54004,14605.71973,14531.48047,14572.84961,91400000,14572.84961
3/28/2013,14526.16016,14585.09961,14520.86035,14578.54004,153710000,14578.54004
3/27/2013,14559.65039,14559.65039,14439.54981,14526.16016,92680000,14526.16016
3/26/2013,14447.75,14561.54004,14447.75,14559.65039,96030000,14559.65039
3/25/2013,14512.03027,14563.75,14395,14447.75,124840000,14447.75
3/22/2013,14421.49023,14519.9502,14421.49023,14512.03027,101450000,14512.03027
3/21/2013,14511.73047,14511.73047,14383.01953,14421.49023,110450000,14421.49023
3/20/2013,14455.82031,14546.82031,14455.82031,14511.73047,121240000,14511.73047
3/19/2013,14452.05957,14514.33984,14382.08984,14455.82031,122170000,14455.82031
3/18/2013,14514.11035,14521.58984,14404.20996,14452.05957,119640000,14452.05957
3/15/2013,14539.13965,14539.13965,14470.5,14514.11035,407770000,14514.11035
3/14/2013,14455.28027,14539.29004,14455.28027,14539.13965,117390000,14539.13965
3/13/2013,14450.05957,14472.79981,14411.66016,14455.28027,83920000,14455.28027
3/12/2013,14447.29004,14478.79981,14412.05957,14450.05957,102100000,14450.05957
3/11/2013,14397.07031,14448.05957,14373.32031,14447.29004,94880000,14447.29004
3/8/2013,14329.49023,14413.16992,14329.49023,14397.07031,115630000,14397.07031
3/7/2013,14296.24023,14354.69043,14296.24023,14329.49023,117080000,14329.49023
3/6/2013,14253.76953,14320.65039,14253,14296.24023,116510000,14296.24023
3/5/2013,14127.82031,14286.37012,14127.82031,14253.76953,112100000,14253.76953
3/4/2013,14089.66016,14128.20996,14030.37012,14127.82031,110810000,14127.82031
3/1/2013,14054.49023,14107.08984,13937.59961,14089.66016,125920000,14089.66016
2/28/2013,14075.37012,14149.15039,14050.17969,14054.49023,177150000,14054.49023
2/27/2013,13900.12988,14104.86035,13880.19043,14075.37012,107010000,14075.37012
2/26/2013,13784.16992,13918.44043,13784.16992,13900.12988,132580000,13900.12988
2/25/2013,14000.57031,14081.58008,13784.00977,13784.16992,152190000,13784.16992
2/22/2013,13880.62012,14001.19043,13880.62012,14000.57031,139850000,14000.57031
2/21/2013,13927.54004,13927.54004,13834.40039,13880.62012,131410000,13880.62012
2/20/2013,14035.66992,14058.26953,13919.28027,13927.54004,138540000,13927.54004
2/19/2013,13981.75977,14044.82031,13977.90039,14035.66992,136410000,14035.66992
2/15/2013,13973.38965,14001.92969,13906.73047,13981.75977,195670000,13981.75977
2/14/2013,13982.91016,13990.36035,13921.94043,13973.38965,114800000,13973.38965
2/13/2013,14018.7002,14029.34961,13945.78027,13982.91016,130520000,13982.91016
2/12/2013,13971.24023,14038.96973,13968.94043,14018.7002,117180000,14018.7002
2/11/2013,13992.96973,13992.96973,13940.41016,13971.24023,75090000,13971.24023
2/8/2013,13944.04981,14022.62012,13944.04981,13992.96973,99860000,13992.96973
2/7/2013,13986.51953,13988.05957,13852.2002,13944.04981,118530000,13944.04981
2/6/2013,13979.29981,13991.61035,13913.17969,13986.51953,127560000,13986.51953
2/5/2013,13880.08008,14013.59961,13880.08008,13979.29981,134390000,13979.29981
2/4/2013,14009.79004,14009.79004,13866.83008,13880.08008,130420000,13880.08008
2/1/2013,13860.58008,14019.78027,13860.58008,14009.79004,128420000,14009.79004
1/31/2013,13910.41992,13941.05957,13860.58008,13860.58008,142600000,13860.58008
1/30/2013,13954.41992,13966.12988,13896.9502,13910.41992,117200000,13910.41992
1/29/2013,13881.92969,13969.99023,13880.00977,13954.41992,108230000,13954.41992
1/28/2013,13895.98047,13915.71973,13862.57031,13881.92969,113570000,13881.92969
1/25/2013,13825.33008,13895.98047,13825.33008,13895.98047,130300000,13895.98047
1/24/2013,13779.33008,13879.66016,13779.33008,13825.33008,124780000,13825.33008
1/23/2013,13712.20996,13794.29004,13710.12988,13779.33008,104490000,13779.33008
1/22/2013,13649.7002,13712.20996,13622.95996,13712.20996,144300000,13712.20996
1/18/2013,13596.01953,13649.92969,13571.86035,13649.7002,260900000,13649.7002
1/17/2013,13511.23047,13633.88965,13510.24023,13596.01953,183900000,13596.01953
1/16/2013,13534.88965,13534.88965,13468.95996,13511.23047,118540000,13511.23047
1/15/2013,13507.32031,13546.37012,13445.79981,13534.88965,102280000,13534.88965
1/14/2013,13488.42969,13520.17969,13459.83984,13507.32031,118460000,13507.32031
1/11/2013,13471.4502,13496.67969,13439.96973,13488.42969,119200000,13488.42969
1/10/2013,13391.82031,13478.2002,13382.29004,13471.21973,133520000,13471.21973
1/9/2013,13329.91992,13416.54981,13329.08008,13390.50977,123070000,13390.50977
1/8/2013,13377.41992,13377.41992,13293.12988,13328.84961,129570000,13328.84961
1/7/2013,13436.12988,13436.12988,13343.32031,13384.29004,113120000,13384.29004
1/4/2013,13391.04981,13447.11035,13376.23047,13435.20996,107590000,13435.20996
1/3/2013,13413.00977,13430.59961,13358.29981,13391.36035,129630000,13391.36035
1/2/2013,13104.29981,13412.70996,13104.29981,13412.54981,161430000,13412.54981
12/31/2012,12938.19043,13109.12988,12883.88965,13104.13965,145740000,13104.13965
12/28/2012,13095.08008,13095.45996,12926.86035,12938.11035,85980000,12938.11035
12/27/2012,13114.96973,13141.74023,12964.08008,13096.30957,100160000,13096.30957
12/26/2012,13138.84961,13174.87988,13076.87012,13114.58984,79410000,13114.58984
12/24/2012,13190.15039,13190.37988,13128.54981,13138.92969,47710000,13138.92969
12/21/2012,13309.9502,13309.9502,13122.53027,13190.83984,413270000,13190.83984
12/20/2012,13246.66992,13314.63965,13216.03027,13311.71973,119800000,13311.71973
12/19/2012,13351.04004,13357.7002,13251.74023,13251.96973,149020000,13251.96973
12/18/2012,13236.61035,13365.86035,13232.58008,13350.95996,152920000,13350.95996
12/17/2012,13135.16992,13244.33008,13134.62988,13235.38965,142980000,13235.38965
12/14/2012,13170.79981,13190.41016,13118.45996,13135.00977,117620000,13135.00977
12/13/2012,13241.37988,13264.41016,13147.19043,13170.71973,101190000,13170.71973
12/12/2012,13250.04981,13329.44043,13227.44043,13245.4502,127510000,13245.4502
12/11/2012,13170.33984,13306.57031,13170.33984,13248.44043,124510000,13248.44043
12/10/2012,13154.88965,13195.34961,13139.08008,13169.87988,118530000,13169.87988
12/7/2012,13072.87012,13157.28027,13072.87012,13155.12988,124130000,13155.12988
12/6/2012,13026.19043,13076.87988,13007.83984,13074.04004,116850000,13074.04004
12/5/2012,12948.95996,13089.11035,12923.44043,13034.49023,161230000,13034.49023
12/4/2012,12966.4502,13022.50977,12940.07031,12951.78027,125290000,12951.78027
12/3/2012,13027.73047,13087.32031,12959.41992,12965.59961,112900000,12965.59961
11/30/2012,13022.04981,13053.74023,12988.67969,13025.58008,171070000,13025.58008
11/29/2012,12977.34961,13062.55957,12961.91992,13021.82031,113620000,13021.82031
11/28/2012,12875.55957,12989.09961,12765.32031,12985.11035,131000000,12985.11035
11/27/2012,12963.37988,12980.19043,12868.25977,12878.12988,117900000,12878.12988
11/26/2012,13008.4502,13008.4502,12900.16992,12967.37012,114360000,12967.37012
11/23/2012,12833.12988,13011.4502,12832.98047,13009.53027,61110000,13009.53027
11/21/2012,12788.36035,12845.99023,12786.12988,12836.88965,97300000,12836.88965
11/20/2012,12790.88965,12808.55957,12701.07031,12788.50977,134160000,12788.50977
11/19/2012,12590.23047,12796.19043,12590.23047,12795.95996,136910000,12795.95996
11/16/2012,12542.30957,12604.16992,12471.49023,12588.30957,197110000,12588.30957
11/15/2012,12571.09961,12600.58984,12496.55957,12542.37988,129150000,12542.37988
11/14/2012,12746.54004,12797.73047,12542.67969,12570.9502,162180000,12570.9502
11/13/2012,12808.70996,12898.25,12748.50977,12756.17969,142200000,12756.17969
11/12/2012,12815.92969,12861.28027,12783,12815.08008,62360000,12815.08008
11/9/2012,12811.16992,12890.19043,12743.38965,12815.38965,131670000,12815.38965
11/8/2012,12932.80957,12980.23047,12811.24023,12811.32031,138350000,12811.32031
11/7/2012,13228.24023,13228.32031,12876.59961,12932.73047,164250000,12932.73047
11/6/2012,13112.90039,13290.75,13112.90039,13245.67969,105710000,13245.67969
11/5/2012,13092.28027,13140.58008,13038.70996,13112.44043,95350000,13112.44043
11/2/2012,13232.62012,13289.4502,13076.57031,13093.16016,137660000,13093.16016
11/1/2012,13099.19043,13273.70996,13099.11035,13232.62012,140510000,13232.62012
10/31/2012,13107.44043,13189.08008,13052.07031,13096.45996,138160000,13096.45996
10/26/2012,13104.21973,13151.71973,13040.16992,13107.20996,134640000,13107.20996
10/25/2012,13079.63965,13214.11035,13017.37012,13103.67969,114590000,13103.67969
10/24/2012,13103.53027,13155.20996,13063.62988,13077.33984,110670000,13077.33984
10/23/2012,13344.90039,13344.90039,13083.28027,13102.53027,122220000,13102.53027
10/22/2012,13344.28027,13368.54981,13235.15039,13345.88965,121880000,13345.88965
10/19/2012,13545.33008,13545.49023,13312.21973,13343.50977,239080000,13343.50977
10/18/2012,13553.24023,13588.73047,13510.92969,13548.94043,128410000,13548.94043
10/17/2012,13539.62988,13561.65039,13468.90039,13557,135570000,13557
10/16/2012,13423.83984,13556.37012,13423.75977,13551.78027,113450000,13551.78027
10/15/2012,13329.54004,13437.66016,13325.92969,13424.23047,114880000,13424.23047
10/12/2012,13325.62012,13401.32031,13296.42969,13328.84961,113740000,13328.84961
10/11/2012,13346.28027,13428.49023,13326.12012,13326.38965,86630000,13326.38965
10/10/2012,13473.53027,13478.83008,13327.62012,13344.96973,101120000,13344.96973
10/9/2012,13582.87988,13592.33008,13473.30957,13473.53027,103630000,13473.53027
10/8/2012,13589.25977,13610.37988,13552.08984,13583.65039,71300000,13583.65039
10/5/2012,13569.17969,13661.87012,13568.75,13610.15039,115500000,13610.15039
10/4/2012,13495.17969,13594.33008,13495.17969,13575.36035,106390000,13575.36035
10/3/2012,13479.20996,13536.26953,13439.12012,13494.61035,103890000,13494.61035
10/2/2012,13515.29981,13567.05957,13424.91992,13482.36035,90730000,13482.36035
10/1/2012,13437.66016,13598.25,13437.66016,13515.11035,106120000,13515.11035
9/28/2012,13485.88965,13487.66016,13367.26953,13437.12988,146950000,13437.12988
9/27/2012,13413.46973,13522.83008,13413.46973,13485.96973,113990000,13485.96973
9/26/2012,13458.62988,13480.37012,13406.91016,13413.50977,124350000,13413.50977
9/25/2012,13559.91992,13620.20996,13457.25,13457.54981,138630000,13457.54981
9/24/2012,13577.84961,13601.90039,13521.67969,13558.91992,120370000,13558.91992
9/21/2012,13597.24023,13647.09961,13571.53027,13579.46973,429610000,13579.46973
9/20/2012,13575.16992,13599.01953,13503,13596.92969,117910000,13596.92969
9/19/2012,13565.41016,13626.48047,13556.74023,13577.95996,116210000,13577.95996
9/18/2012,13552.33008,13582.12012,13517.80957,13564.63965,120720000,13564.63965
9/17/2012,13588.57031,13593.15039,13526.66992,13553.09961,128020000,13553.09961
9/14/2012,13540.40039,13653.24023,13533.94043,13593.37012,185160000,13593.37012
9/13/2012,13329.70996,13573.33008,13325.11035,13539.86035,151770000,13539.86035
9/12/2012,13321.62012,13373.62012,13317.51953,13333.34961,111520000,13333.34961
9/11/2012,13254.59961,13354.33984,13253.20996,13323.36035,104920000,13323.36035
9/10/2012,13308.55957,13324.09961,13251.38965,13254.29004,123810000,13254.29004
9/7/2012,13289.53027,13320.26953,13266.21973,13306.63965,142210000,13306.63965
9/6/2012,13045.23047,13294.12988,13045.08008,13292,128650000,13292
9/5/2012,13036.08984,13095.91016,13018.74023,13047.48047,92550000,13047.48047
9/4/2012,13092.15039,13092.38965,12977.08984,13035.94043,103920000,13035.94043
8/31/2012,13002.71973,13151.87012,13002.63965,13090.83984,119780000,13090.83984
8/30/2012,13101.29004,13101.37012,12978.91016,13000.70996,89980000,13000.70996
8/29/2012,13103.45996,13144.80957,13081.26953,13107.48047,91530000,13107.48047
8/28/2012,13122.74023,13147.32031,13081.12012,13102.99023,81630000,13102.99023
8/27/2012,13157.74023,13176.16992,13115.45996,13124.66992,96070000,13124.66992
8/24/2012,13052.82031,13175.50977,13027.2002,13157.96973,88030000,13157.96973
8/23/2012,13171.37012,13171.37012,13046.45996,13057.45996,108800000,13057.45996
8/22/2012,13198.30957,13205.05957,13120.33984,13172.75977,111220000,13172.75977
8/21/2012,13272.09961,13330.75977,13186.59961,13203.58008,117060000,13203.58008
8/20/2012,13274.58008,13276.15039,13230.05957,13271.63965,87590000,13271.63965
8/17/2012,13251.2002,13281.32031,13244.84961,13275.2002,138550000,13275.2002
8/16/2012,13163.24023,13269.34961,13145.84961,13250.11035,114580000,13250.11035
8/15/2012,13157.46973,13192.88965,13138.23047,13164.78027,77130000,13164.78027
8/14/2012,13168.11035,13223.00977,13142.09961,13172.13965,84430000,13172.13965
8/13/2012,13204.92969,13205.00977,13112.94043,13169.42969,67550000,13169.42969
8/10/2012,13163.15039,13208.21973,13094.95996,13207.9502,86640000,13207.9502
8/9/2012,13174.73047,13200.23047,13125.08984,13165.19043,84350000,13165.19043
8/8/2012,13158.09961,13202.65039,13115.24023,13175.63965,84910000,13175.63965
8/7/2012,13118.65039,13215.96973,13118.41992,13168.59961,95240000,13168.59961
8/6/2012,13099.87988,13187.28027,13099.71973,13117.50977,84270000,13117.50977
8/3/2012,12884.82031,13133.17969,12884.82031,13096.16992,112390000,13096.16992
8/2/2012,12969.7002,12969.84961,12778.90039,12878.87988,112770000,12878.87988
8/1/2012,13007.46973,13074.83008,12951.16016,12976.12988,132780000,12976.12988
7/31/2012,13071.71973,13082.66016,13006.48047,13008.67969,125980000,13008.67969
7/30/2012,13075.34961,13128.63965,13042.84961,13073.00977,91730000,13073.00977
7/27/2012,12888.91016,13117.74023,12888.53027,13075.66016,161510000,13075.66016
7/26/2012,12680.58984,12931.21973,12680.58984,12887.92969,133620000,12887.92969
7/25/2012,12617.76953,12732.76953,12617.62012,12676.04981,127320000,12676.04981
7/24/2012,12720.92969,12730.08984,12521.83984,12617.32031,131530000,12617.32031
7/23/2012,12820.4502,12820.4502,12583.41016,12721.45996,137760000,12721.45996
7/20/2012,12942.67969,12942.83008,12810.34961,12822.57031,210770000,12822.57031
7/19/2012,12909.61035,12977.57031,12889.92969,12943.36035,139480000,12943.36035
7/18/2012,12796.98047,12921.94043,12754.61035,12908.7002,130070000,12908.7002
7/17/2012,12728.73047,12829.23047,12645.09961,12805.54004,119620000,12805.54004
7/16/2012,12776.33008,12779.58008,12690.04981,12727.20996,93500000,12727.20996
7/13/2012,12573.73047,12784.73047,12573.04004,12777.08984,121080000,12777.08984
7/12/2012,12602.70996,12630.63965,12492.25,12573.26953,142760000,12573.26953
7/11/2012,12653.04004,12661.96973,12534.33008,12604.53027,128420000,12604.53027
7/10/2012,12733.87012,12830.29004,12606.91016,12653.12012,114760000,12653.12012
7/9/2012,12772.01953,12772.01953,12686.57031,12736.29004,100150000,12736.29004
7/6/2012,12889.40039,12889.40039,12702.99023,12772.46973,96760000,12772.46973
7/5/2012,12941.84961,12961.29981,12852.24023,12896.66992,97800000,12896.66992
7/3/2012,12868.05957,12946.2002,12845.28027,12943.66016,63850000,12943.66016
7/2/2012,12879.70996,12902.12012,12795.48047,12871.38965,109640000,12871.38965
6/29/2012,12604.59961,12880.38965,12604.53027,12880.08984,191630000,12880.08984
6/28/2012,12626.25,12626.25,12450.16992,12602.25977,125870000,12602.25977
6/27/2012,12532.92969,12646.87012,12532.70996,12627.00977,97950000,12627.00977
6/26/2012,12503.57031,12576.41016,12452.03027,12534.66992,109270000,12534.66992
6/25/2012,12639.79981,12639.87012,12458.00977,12502.66016,134090000,12502.66016
6/22/2012,12574.82031,12674.08008,12574.66992,12640.78027,209990000,12640.78027
6/21/2012,12823.09961,12857.38965,12561.45996,12573.57031,146750000,12573.57031
6/20/2012,12837.09961,12877.17969,12744.91992,12824.38965,119110000,12824.38965
6/19/2012,12744.62012,12898.94043,12744.46973,12837.33008,125180000,12837.33008
6/18/2012,12767.01953,12781.92969,12696.17969,12741.82031,111280000,12741.82031
6/15/2012,12652.20996,12774.7002,12651.37988,12767.16992,284290000,12767.16992
6/14/2012,12497.88965,12698.67969,12497.66016,12651.91016,128640000,12651.91016
6/13/2012,12566.37988,12598.25,12453.69043,12496.37988,125780000,12496.37988
6/12/2012,12412.07031,12577.01953,12411.91016,12573.79981,111360000,12573.79981
6/11/2012,12553.80957,12650.46973,12398.48047,12411.23047,121060000,12411.23047
6/8/2012,12460.80957,12554.2002,12398.44043,12554.2002,111810000,12554.2002
6/7/2012,12416.53027,12555.25977,12416.53027,12460.95996,131150000,12460.95996
6/6/2012,12125,12414.79004,12125,12414.79004,140110000,12414.79004
6/5/2012,12101.08008,12147.54981,12072.16992,12127.9502,108970000,12127.9502
6/4/2012,12119.84961,12143.69043,12035.08984,12101.45996,126440000,12101.45996
